Year,Date,Column1,Library Code,as_library_code,Catalog Title,Call Number,as_call_number_category,Circulation,Item Category
2023,9/16/2023,,LA,Lacey,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,9/16/2023,,TU,Tumwater,"Guitar (3/4-size), with soft case",INSTRUMENT GUITAR +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/16/2023,,TU,Tumwater,Maracas,INSTRUMENT MARACAS,Musical Instrument,1,K-INSTRUM
2023,9/16/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/16/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/16/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/16/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/18/2023,,LA,Lacey,Fishing Rod and Tackle Box,KIT TRL_512 FISHING ROD&TACKLE #3-LA,Fishing Kit,1,K-FISHING
2023,9/18/2023,,OL,Olympia,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,9/19/2023,,SH,Shelton,Checkout Washington Discover Passes,CKOWA-PASS #12,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/19/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #04,iPad,1,I-LUO
2023,9/19/2023,,NM,North Mason,Light therapy lamp,LIGHTTHERAPY KIT #1 NORTH-MASON,Light Therapy Kit,1,K-LIGHTBOX
2023,9/19/2023,,OL,Olympia,Parable of the sower [Book Club Kit] /,BCK PARABLE-OF-THE-S,Book Club Kit ,1,K-BCK
2023,9/19/2023,,SA,Salkum,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,9/19/2023,,OL,Olympia,The swimmers [book club kit] /,BCK SWIMMERS,Book Club Kit ,1,K-BCK
2023,9/19/2023,,AB,Aberdeen,Wonder Workshop Dot and Dash Robots Kit,KIT DOT-&-DASH #4 2020,Robot Kit,1,K-STEM
2023,9/20/2023,,WO,West Olympia,Checkout Washington Discover Passes,CKOWA-PASS #10,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/20/2023,,OP,Ocean Park,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,9/20/2023,,LA,Lacey,Read dangerously [Book Club Kit] : the subversive power of literature in troubled times /,BCK READ-DANGEROUSLY,Book Club Kit ,1,K-BCK
2023,9/20/2023,,TU,Tumwater,Violin,INSTRUMENT VIOLIN+CASE,Musical Instrument,1,K-INSTRUM
2023,9/20/2023,,LA,Lacey,Weighted utensils,KIT WATAP KITCHEN #3  2010,Accessibility Device,1,K-WATAP
2023,9/21/2023,,SH,Shelton,Checkout Washington Discover Passes,CKOWA-PASS #01,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/21/2023,,LA,Lacey,Checkout Washington Discover Passes,CKOWA-PASS #11,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/21/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,9/21/2023,,OP,Ocean Park,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,9/21/2023,,HA,Hawks Prairie,Shapes Backpack.,KIT EARLY-MATH SHAPES-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,9/22/2023,,OL,Olympia,Amazon Echo Dot,KIT ECHO DOT #5,Echo Dot,1,K-WATAP
2023,9/22/2023,,OP,Ocean Park,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,9/22/2023,,RA,Raymond,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,9/22/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,9/22/2023,,OP,Ocean Park,Environmental Education backpack,KIT ENVIRONMENT BACKPACK,Nature Backpack,1,B-ENVIR
2023,9/22/2023,,LA,Lacey,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,9/22/2023,,TU,Tumwater,Fishing Rod and Tackle Box,KIT TRL_078 FISHING ROD&TACKLE #5-TU,Fishing Kit,1,K-FISHING
2023,9/22/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/22/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/22/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/22/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/23/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,9/23/2023,,RA,Raymond,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,9/23/2023,,LA,Lacey,Counting Backpack.,KIT EARLY-MATH COUNTING-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,9/23/2023,,HA,Hawks Prairie,Fishing Rod and Tackle Box,KIT TRL_232 FISHING ROD&TACKLE #4-HA,Fishing Kit,1,K-FISHING
2023,9/23/2023,,AB,Aberdeen,Ozobot - Evo Classic White Robot Kit,KIT OZOBOT-EVO #1 2020,Robot Kit,1,K-STEM
2023,9/23/2023,,TU,Tumwater,Tambourine,INSTRUMENT TAMBOURINE,Musical Instrument,3,K-INSTRUM
2023,9/23/2023,,TU,Tumwater,"Tambourine, round",INSTRUMENT TAMBOURINE,Musical Instrument,3,K-INSTRUM
2023,9/24/2023,,WO,West Olympia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY WEST-OLYMPIA #04,iPad,1,I-LUO
2023,9/25/2023,,LA,Lacey,Addition and Subtraction Backpack.,KIT EARLY-MATH ADD/SUBTRACT-#04 BACKPACK,Math Backpack,1,B-EMATH
2023,9/25/2023,,LA,Lacey,The bluest eye [Book Club Kit] : a novel /,BCK BLUEST-EYE,Book Club Kit ,1,K-BCK
2023,9/26/2023,,WE,Westport,Checkout Washington Discover Passes,CKOWA-PASS #08,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/26/2023,,AB,Aberdeen,Code-A-Pillar Kit,KIT CODE-A-PILL #1 2020,Code-a-pillar Kit,1,K-STEM
2023,9/26/2023,,RA,Raymond,Explore your forest! backpack,KIT EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,9/27/2023,,SH,Shelton,Checkout Washington Discover Passes,CKOWA-PASS #12,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/27/2023,,TU,Tumwater,"Harp (19 strings), with soft case",INSTRUMENT HARP +CASE,Musical Instrument,1,K-INSTRUM
2023,9/27/2023,,LA,Lacey,Light therapy lamp,LIGHTTHERAPY KIT #1 MCCLEARY,Light Therapy Kit,1,K-LIGHTBOX
2023,9/27/2023,,OL,Olympia,Light therapy lamp,LIGHTTHERAPY KIT #2 OLYMPIA,Light Therapy Kit,1,K-LIGHTBOX
2023,9/27/2023,,EL,Elma,Light therapy lamp - Large,LIGHTTHERAPY BOX-LARGE 2019,Light Therapy Kit,1,K-LIGHTBOX
2023,9/28/2023,,YE,Yelm,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,9/28/2023,,SW,Unknown,Checkout Washington Discover Passes,CKOWA-PASS #09,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/28/2023,,MO,Unknown,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY MONTESANO #03,iPad,1,I-LUO
2023,9/28/2023,,WO,West Olympia,Stargazing Backpack,KIT STARGAZING BACKPACK,Stargazing Kit,1,B-STAR
2023,9/28/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/28/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/28/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/28/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,9/29/2023,,NA,Naselle,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,9/29/2023,,TU,Tumwater,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,9/29/2023,,TU,Tumwater,Checkout Washington Discover Passes,CKOWA-PASS #04,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/29/2023,,CH,Chehalis,Checkout Washington Discover Passes,CKOWA-PASS #05,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/29/2023,,RA,Raymond,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,9/29/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,9/29/2023,,WE,Westport,Counting Backpack.,KIT EARLY-MATH COUNTING-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,9/29/2023,,MO,Unknown,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY MONTESANO #03,iPad,1,I-LUO
2023,9/29/2023,,TU,Tumwater,"Kalimba (8-key), with soft case",INSTRUMENT KALIMBA +CASE,Musical Instrument,1,K-INSTRUM
2023,9/29/2023,,OL,Olympia,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,9/30/2023,,IL,Ilwaco,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,9/30/2023,,TU,Tumwater,Checkout Washington Discover Passes,CKOWA-PASS #14,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,9/30/2023,,CE,Centralia,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,9/30/2023,,LA,Lacey,Fishing Rod and Tackle Box,KIT TRL_800 FISHING ROD&TACKLE #5-LA,Fishing Kit,1,K-FISHING
2023,10/1/2023,,WO,West Olympia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY WEST-OLYMPIA #04,iPad,1,I-LUO
2023,10/2/2023,,TU,Tumwater,A long petal of the sea [Book Club Kit] : a novel /,BCK LONG-PETAL-OF,Book Club Kit ,1,K-BCK
2023,10/2/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/2/2023,,HA,Hawks Prairie,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HAWKS-PRAIRIE #05,iPad,1,I-LUO
2023,10/2/2023,,AB,Aberdeen,Wonder Workshop Dot and Dash Robots Kit,KIT DOT-&-DASH #3 2020,Robot Kit,1,K-STEM
2023,10/3/2023,,YE,Yelm,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,10/3/2023,,TU,Tumwater,Cajon,INSTRUMENT CAJON,Musical Instrument,1,K-INSTRUM
2023,10/3/2023,,YE,Yelm,Checkout Washington Discover Passes,CKOWA-PASS #16,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/3/2023,,LA,Lacey,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/3/2023,,CH,Chehalis,Kids' iPad for Library Use Only,KIDS'-IPAD LIBRARY-USE-ONLY CHEHALIS #01,iPad,1,POLICY NOT FOUND
2023,10/3/2023,,HP,Hoodsport,Light therapy lamp,LIGHTTHERAPY KIT,Light Therapy Kit,1,K-LIGHTBOX
2023,10/3/2023,,TU,Tumwater,Maracas,INSTRUMENT MARACAS,Musical Instrument,1,K-INSTRUM
2023,10/3/2023,,OL,Olympia,Pachinko [Book Club Kit] /,BCK PACHINKO,Book Club Kit ,1,K-BCK
2023,10/4/2023,,LA,Lacey,Checkout Washington Discover Passes,CKOWA-PASS #02,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/4/2023,,OL,Olympia,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,10/4/2023,,EL,Elma,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,10/4/2023,,TU,Tumwater,Guitalele,INSTRUMENT GUITALELE +BAG,Musical Instrument,1,K-INSTRUM
2023,10/4/2023,,CH,Chehalis,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CHEHALIS #03,iPad,2,I-LUO
2023,10/4/2023,,TU,Tumwater,Keyboard,INSTRUMENT KEYBOARD +BAG,Musical Instrument,1,K-INSTRUM
2023,10/4/2023,,YE,Yelm,Shapes Backpack.,KIT EARLY-MATH SHAPES-#04 BACKPACK,Math Backpack,1,B-EMATH
2023,10/5/2023,,OP,Ocean Park,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,10/5/2023,,OP,Ocean Park,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,10/5/2023,,TU,Tumwater,Guiro Percussion Frog,INSTRUMENT FROG-GUIRO,Musical Instrument,1,K-INSTRUM
2023,10/5/2023,,CH,Chehalis,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CHEHALIS #03,iPad,1,I-LUO
2023,10/5/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/5/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/5/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/5/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/6/2023,,OL,Olympia,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,10/6/2023,,SB,South Bend,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/6/2023,,IL,Ilwaco,Fishing Rod and Tackle Box,KIT TRL_086 FISHING ROD&TACKLE #3-IL,Fishing Kit,1,K-FISHING
2023,10/6/2023,,OL,Olympia,Light therapy lamp,LIGHTTHERAPY KIT,Light Therapy Kit,1,K-LIGHTBOX
2023,10/6/2023,,NM,North Mason,Light therapy lamp,LIGHTTHERAPY KIT #2 NORTH-MASON,Light Therapy Kit,1,K-LIGHTBOX
2023,10/6/2023,,TU,Tumwater,Maracas,INSTRUMENT MARACAS,Musical Instrument,1,K-INSTRUM
2023,10/6/2023,,MO,Unknown,"Springform Pan, Heart-Shaped [realia]",KIT KITCHEN-TOOL SPRINGFORM-PAN HEART,Kitchen Kit,1,K-KITCHEN
2023,10/6/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/6/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/6/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/6/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/7/2023,,YE,Yelm,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,2,B-BIRDING
2023,10/7/2023,,TE,Tenino,Checkout Washington Discover Passes,CKOWA-PASS #01,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/7/2023,,YE,Yelm,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/7/2023,,AB,Aberdeen,Code & Go Robot Mouse Activity Kit,KIT CODE-AND-GO #1 2020,Robot Kit,1,K-STEM
2023,10/7/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,10/7/2023,,LA,Lacey,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,10/7/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/7/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/7/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/7/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/8/2023,,WO,West Olympia,Light therapy lamp,LIGHTTHERAPY KIT #2 TENINO,Light Therapy Kit,1,K-LIGHTBOX
2023,10/8/2023,,OP,Ocean Park,Yellow Glare Polarized Shield Glasses,KIT YELLOW GLASSES #4 2019,Sunglasses,1,K-WATAP
2023,10/9/2023,,SH,Shelton,Addition and Subtraction Backpack.,KIT EARLY-MATH ADD/SUBTRACT-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,10/9/2023,,HA,Hawks Prairie,Checkout Washington Discover Passes,CKOWA-PASS #09,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/9/2023,,TU,Tumwater,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,10/9/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,10/9/2023,,HA,Hawks Prairie,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HAWKS-PRAIRIE #01,iPad,1,I-LUO
2023,10/9/2023,,OL,Olympia,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#01 BACKPACK,Math Backpack,1,B-EMATH
2023,10/10/2023,,TU,Tumwater,Fishing Rod and Tackle Box,KIT TRL_449 FISHING ROD&TACKLE #3-TU,Fishing Kit,1,K-FISHING
2023,10/10/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,10/10/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #01,iPad,1,I-LUO
2023,10/10/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #02,iPad,1,I-LUO
2023,10/10/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #03,iPad,1,I-LUO
2023,10/10/2023,,TU,Tumwater,The guest list [Book Club Kit] : a novel /,BCK GUEST-LIST,Book Club Kit ,1,K-BCK
2023,10/10/2023,,LA,Lacey,The wonder [Book Club Kit] : a novel /,BCK WONDER,Book Club Kit ,1,K-BCK
2023,10/11/2023,,SH,Shelton,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,10/11/2023,,SA,Salkum,Counting Backpack.,KIT EARLY-MATH COUNTING-#01 BACKPACK,Math Backpack,1,B-EMATH
2023,10/11/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #04,iPad,1,I-LUO
2023,10/11/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #05,iPad,1,I-LUO
2023,10/11/2023,,WI,Winlock,Light therapy lamp,LIGHTTHERAPY KIT #1 WINLOCK,Light Therapy Kit,1,K-LIGHTBOX
2023,10/11/2023,,MO,Unknown,Silicone Baking Molds: Halloween Themed Set 01 [realia],KIT KITCHEN-TOOL SILICONE-MOLD HALLOWEEN,Kitchen Kit,1,K-KITCHEN
2023,10/11/2023,,MO,Unknown,Silicone Baking Molds: Halloween Themed Set 02 [realia],KIT KITCHEN-TOOL SILICONE-MOLD HALLOWEEN,Kitchen Kit,1,K-KITCHEN
2023,10/12/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/12/2023,,TU,Tumwater,"Guitar (3/4-size), with soft case",INSTRUMENT GUITAR +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/12/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,10/12/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #04,iPad,1,I-LUO
2023,10/12/2023,,WE,Westport,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY WESTPORT #02,iPad,1,I-LUO
2023,10/12/2023,,SA,Salkum,Knit and Crochet Kit,KIT KNIT-AND-CROCHET,Craft Kit,1,K-KITS
2023,10/12/2023,,LA,Lacey,Light therapy lamp,LIGHTTHERAPY KIT #3 SHELTON,Light Therapy Kit,1,K-LIGHTBOX
2023,10/12/2023,,SH,Shelton,Shapes Backpack.,KIT EARLY-MATH SHAPES-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,10/13/2023,,LA,Lacey,Beach read [Book Club Kit] /,BCK BEACH-READ,Book Club Kit ,1,K-BCK
2023,10/13/2023,,AB,Aberdeen,Cubelets Curiosity Kit,KIT CUBELETS #4 2020,Cubelets Curiosity Kit,1,K-STEM
2023,10/13/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #04,iPad,1,I-LUO
2023,10/13/2023,,EL,Elma,Light therapy lamp,LIGHTTHERAPY KIT #1 ELMA,Light Therapy Kit,1,K-LIGHTBOX
2023,10/14/2023,,OL,Olympia,Addition and Subtraction Backpack.,KIT EARLY-MATH ADD/SUBTRACT-#01 BACKPACK,Math Backpack,1,B-EMATH
2023,10/14/2023,,TU,Tumwater,"Banjo (Fretless), with soft case",INSTRUMENT BANJO +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,10/14/2023,,CH,Chehalis,Dressing stick,KIT WATAP DRESSING #3,Accessibility Device,1,K-WATAP
2023,10/14/2023,,TU,Tumwater,"Dulcimer, with soft case",INSTRUMENT DULCIMER +CASE,Musical Instrument,1,K-INSTRUM
2023,10/14/2023,,HA,Hawks Prairie,Fishing Rod and Tackle Box,KIT TRL_570 FISHING ROD&TACKLE #2-HA,Fishing Kit,1,K-FISHING
2023,10/14/2023,,OP,Ocean Park,Light therapy lamp,LIGHTTHERAPY KIT #1 OCEAN-PARK,Light Therapy Kit,1,K-LIGHTBOX
2023,10/14/2023,,TU,Tumwater,Violin,INSTRUMENT VIOLIN+CASE,Musical Instrument,1,K-INSTRUM
2023,10/15/2023,,IL,Ilwaco,Light therapy lamp,LIGHTHERAPY KIT #1 ILWACO,Light Therapy Kit,1,K-LIGHTBOX
2023,10/16/2023,,TU,Tumwater,Bongos,INSTRUMENT BONGOS,Musical Instrument,1,K-INSTRUM
2023,10/16/2023,,TU,Tumwater,Cajon,INSTRUMENT CAJON,Musical Instrument,1,K-INSTRUM
2023,10/16/2023,,LA,Lacey,Checkout Washington Discover Passes,CKOWA-PASS #02,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/16/2023,,LA,Lacey,Checkout Washington Discover Passes,CKOWA-PASS #08,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/16/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #02,iPad,1,I-LUO
2023,10/16/2023,,OL,Olympia,Measurement Backpack.,KIT EARLY-MATH MEASUREMENT-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,10/16/2023,,LA,Lacey,Measurement Backpack.,KIT EARLY-MATH MEASUREMENT-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,10/17/2023,,WO,West Olympia,Checkout Washington Discover Passes,CKOWA-PASS #09,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/17/2023,,YE,Yelm,Checkout Washington Discover Passes,CKOWA-PASS #16,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/17/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,10/17/2023,,YE,Yelm,Counting Backpack.,KIT EARLY-MATH COUNTING-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,10/17/2023,,HO,Hoquiam,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HOQUIAM #02,iPad,1,I-LUO
2023,10/17/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #02,iPad,1,I-LUO
2023,10/17/2023,,TU,Tumwater,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY TUMWATER #05,iPad,1,I-LUO
2023,10/17/2023,,HP,Hoodsport,Light therapy lamp,LIGHTTHERAPY KIT #1 HOODSPORT,Light Therapy Kit,1,K-LIGHTBOX
2023,10/17/2023,,SH,Shelton,Light therapy lamp,LIGHTTHERAPY KIT #1 SHELTON,Light Therapy Kit,1,K-LIGHTBOX
2023,10/17/2023,,OL,Olympia,The swimmers [book club kit] /,BCK SWIMMERS,Book Club Kit ,1,K-BCK
2023,10/18/2023,,OL,Olympia,Checkout Washington Discover Passes,CKOWA-PASS #03,Checkout WA Discover Passes,1,POLICY NOT FOUND
2023,10/18/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,10/18/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,10/18/2023,,TU,Tumwater,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY TUMWATER #05,iPad,1,I-LUO
2023,10/18/2023,,CH,Chehalis,Kids' iPad for Library Use Only,KIDS'-IPAD LIBRARY-USE-ONLY CHEHALIS #02,iPad,1,POLICY NOT FOUND
2023,10/19/2023,,HA,Hawks Prairie,Checkout Washington Discover Passes,CKOWA-PASS #07,Checkout WA Discover Passes,1,POLICY NOT FOUND
